,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,entities.media,extended_entities.media,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.entities.hashtags,quoted_status.entities.symbols,quoted_status.entities.user_mentions,quoted_status.entities.urls,quoted_status.entities.media,quoted_status.extended_entities.media,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,quoted_status.user.entities.url.urls
62,Tue Jun 02 14:43:53 +0000 2020,1267829295121985537,1267829295121985537,"某人比較対象に挙げて
SEIKINさんに心無い誹謗中傷罵詈雑言
容姿叩きやりたい放題し放題な奴ら
対岸の火事なんかじゃない
ファンである人間そして確実にご本人様も
確実に目にするたび傷ついておられるであろう
これらの末路にかのお方の身に何かが起こったら
私は一生あなた達を恨みます",False,"[0, 140]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,,ja,[],[],[],[],ja,recent,1249347334967721985,1249347334967721985,あんのつべ,creatorunnwn,成人済。🍀SEIKINお兄様😎最推しご贔屓,"https://t.co/DGdkDZCYu3
Fanart+Portrait
♥推♥
😎SEIKINさん/Fisher'sさん/PDRさん/ﾒﾛｶﾞｯﾊﾟさん
⚠ Unauthorized reproduction prohibited.",https://t.co/zuVRJKKINR,"[{'url': 'https://t.co/zuVRJKKINR', 'expanded_url': 'https://privatter.net/u/creatorunnwn', 'display_url': 'privatter.net/u/creatorunnwn', 'indices': [0, 23]}]","[{'url': 'https://t.co/DGdkDZCYu3', 'expanded_url': 'https://twpf.jp/creatorunnwn', 'display_url': 'twpf.jp/creatorunnwn', 'indices': [0, 23]}]",False,22,10,0,Sun Apr 12 14:43:20 +0000 2020,982,,,False,False,925,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1267337514022404096/kxPbQJsh_normal.jpg,https://pbs.twimg.com/profile_images/1267337514022404096/kxPbQJsh_normal.jpg,https://pbs.twimg.com/profile_banners/1249347334967721985/1590998766,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,Tue Jun 02 14:43:52 +0000 2020,1267829290306899969,1267829290306899969,指原がぬるりと逃げてたあの件モヤモヤしたけど今大好きなアイドルが声を上げたことで頭のおかしい誹謗中傷浴びせられてるの見てなんとも言えない気持ちになる。,False,"[0, 75]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,,ja,[],[],[],[],ja,recent,129126391,129126391,肉桃¹²⁷,shakapeeeach,tokyo,𝕛𝕒𝕖𝕙𝕪𝕦𝕟 𝕚𝕤 𝕙𝕒𝕖𝕧𝕖𝕟...💋🍓,,,[],False,211,234,5,Sat Apr 03 07:33:51 +0000 2010,87800,,,False,False,211035,,False,False,False,9266CC,http://abs.twimg.com/images/themes/theme17/bg.gif,https://abs.twimg.com/images/themes/theme17/bg.gif,True,http://pbs.twimg.com/profile_images/1264440652512690176/KFnOmNjw_normal.jpg,https://pbs.twimg.com/profile_images/1264440652512690176/KFnOmNjw_normal.jpg,https://pbs.twimg.com/profile_banners/129126391/1588058021,ED1195,FFFFFF,B87CED,3D1957,True,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,Tue Jun 02 14:43:51 +0000 2020,1267829285806419968,1267829285806419968,"なんか、ボンビーガールって毎回叩かれてるイメージ。あれほど誹謗中傷は良くないって言われてるのに。

東京に住んだことないんだから、家のことなどは知らない事が多くて当然でしょ。これから学んでいけばいいのよ。",False,"[0, 102]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,,ja,[],[],[],[],ja,recent,933672142561931269,933672142561931269,カリンの糖,jf0_ln9,,PSWと英語とダンスをやっています。 今年の目標はtoeic700点を越える事。,,,[],False,100,102,1,Thu Nov 23 12:22:40 +0000 2017,177,,,False,False,5588,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1087687230330556416/-bCki82B_normal.jpg,https://pbs.twimg.com/profile_images/1087687230330556416/-bCki82B_normal.jpg,https://pbs.twimg.com/profile_banners/933672142561931269/1551593150,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,Tue Jun 02 14:43:50 +0000 2020,1267829283126272004,1267829283126272004,TPNに訴訟を起こされる人ってどんなレベルの誹謗中傷をされてたのか気になる,False,"[0, 37]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,,ja,[],[],[],[],ja,recent,725934677656117248,725934677656117248,821M,a501_0501,日本 東京,写真垢 @821M_photo,,,[],False,193,200,3,Fri Apr 29 06:28:09 +0000 2016,11839,,,False,False,7668,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1080446433533190144/RyNFQBen_normal.jpg,https://pbs.twimg.com/profile_images/1080446433533190144/RyNFQBen_normal.jpg,https://pbs.twimg.com/profile_banners/725934677656117248/1590249544,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,Tue Jun 02 14:43:50 +0000 2020,1267829283084398605,1267829283084398605,皆木村花さんのことあってから誹謗中傷誹謗中傷って言うけど、ゆりにゃの場合は違う気がします。ゆりにゃは子持ちの母に大事な人を取られた(?)んだし、今回の場合は誹謗中傷される側にも問題があると思うな😅本当に私はいつでもゆりにゃの味方❕❕@yurinya1128,False,"[0, 128]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,,ja,[],[],"[{'screen_name': 'yurinya1128', 'name': 'ゆりにゃ', 'id': 3254771048, 'id_str': '3254771048', 'indices': [116, 128]}]",[],ja,recent,1182666730658848768,1182666730658848768,死なないモン！ロール,naenano__riu,,好きな物集めた趣味とうてきな,,,[],False,9,22,0,Fri Oct 11 14:38:26 +0000 2019,281,,,False,False,155,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1245760744643158020/d9XeSDiV_normal.jpg,https://pbs.twimg.com/profile_images/1245760744643158020/d9XeSDiV_normal.jpg,https://pbs.twimg.com/profile_banners/1182666730658848768/1579661648,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,Tue Jun 02 14:43:49 +0000 2020,1267829277161996288,1267829277161996288,"ちっぽけな自尊心を埋める為だけにいじめたり、差別したり、誹謗中傷したり

なんで無くならない？って思うけど

そういう事でもしなきゃ自分の心を保てない小さい小さい人間がいるんだよ

こんな大人がたくさんいるんだもん
そりゃ子供のいじめもなくならないよ",False,"[0, 125]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,,ja,[],[],[],[],ja,recent,779167116377239552,779167116377239552,琉依☔,cosmos_luv3351,,"トランスジェンダー/G寄りのB
未診断未治療",,,[],False,24,64,0,Fri Sep 23 03:54:51 +0000 2016,10928,,,False,False,10684,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1183208713345089538/_HYrACNg_normal.jpg,https://pbs.twimg.com/profile_images/1183208713345089538/_HYrACNg_normal.jpg,https://pbs.twimg.com/profile_banners/779167116377239552/1563300724,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,Tue Jun 02 14:43:48 +0000 2020,1267829271201902593,1267829271201902593,嫌いは誹謗中傷にはならんやろ。ということで進藤あまねが大嫌いです歌下手なのにキャラに合わせて成長していくとか建前と言い訳積み重ねてろくに努力もせず業界を舐め腐った態度が嫌いです。しかもコロナ流行中にカラオケ行くとか宿題友達にやらせたの生放送で言うとか声優とか以前に人間性を疑います,False,"[0, 140]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,1,False,False,,ja,[],[],[],[],ja,recent,896609118361759744,896609118361759744,てるぱん,Terupan_2729,ちまちゃんの喉に棲み付いてる,ふんふんァ！といにゅい〜〜〜〜と稀勢の里とキャナウェイとあんげとちまちゃんがすき,,,[],False,975,978,8,Sun Aug 13 05:47:26 +0000 2017,15207,,,False,False,17360,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1248637678679031808/QYf8T84Q_normal.jpg,https://pbs.twimg.com/profile_images/1248637678679031808/QYf8T84Q_normal.jpg,https://pbs.twimg.com/profile_banners/896609118361759744/1589504670,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,Tue Jun 02 14:43:45 +0000 2020,1267829261303345153,1267829261303345153,@mikamiwakana エゴサを否定するつもりは全くないけど、出来る人はすごい。鋼メンタルうらやましい。自分は陰口や誹謗中傷でグサグサに心抉られるので無理。全力で聞きません。面と向かって言われたらちゃんとききます。多対一は🙅🏻‍♂️,False,"[14, 118]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2678259052603228e+18,1267825905260322824,1.253176668904018e+18,1253176668904017920,mikamiwakana,,,,,False,0,0,False,False,,ja,[],[],"[{'screen_name': 'mikamiwakana', 'name': '三上若菜@新人AV女優', 'id': 1253176668904017920, 'id_str': '1253176668904017920', 'indices': [0, 13]}]",[],ja,recent,1266293858746265600,1266293858746265600,GK,GK16920004,,,,,[],False,2,16,0,Fri May 29 09:03:11 +0000 2020,214,,,False,False,18,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1266294393020903432/vm_DGx6D_normal.jpg,https://pbs.twimg.com/profile_images/1266294393020903432/vm_DGx6D_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,Tue Jun 02 14:43:34 +0000 2020,1267829214599720961,1267829214599720961,"モデルの○○さん

他人のフリして

仲間の誹謗中傷して

売れるとでも

思ってる？",False,"[0, 43]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,,ja,[],[],[],[],ja,recent,1259849255629524998,1259849255629524998,たんす,EeU2VCtklfiXWdo,埼玉県,緊急自慰自粛宣言中👉👈,,,[],False,0,3,0,Mon May 11 14:14:11 +0000 2020,61,,,False,False,90,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1260779761950879744/CG9v-R0h_normal.jpg,https://pbs.twimg.com/profile_images/1260779761950879744/CG9v-R0h_normal.jpg,https://pbs.twimg.com/profile_banners/1259849255629524998/1590156643,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,Tue Jun 02 14:43:33 +0000 2020,1267829211114270720,1267829211114270720,"@lTfC8qI4PATLiaC で？何が言いたいの？笑
一般女性への誹謗中傷？笑",False,"[17, 41]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2676214625060004e+18,1267621462506000384,1.0579705853035643e+18,1057970585303564288,lTfC8qI4PATLiaC,,,,,False,0,0,False,False,,ja,[],[],"[{'screen_name': 'lTfC8qI4PATLiaC', 'name': 'える', 'id': 1057970585303564288, 'id_str': '1057970585303564288', 'indices': [0, 16]}]",[],ja,recent,1247563464169660417,1247563464169660417,しゃぶ2号,d4rLNDgws7ORmmV,,彼女とセックスをこよなく愛すニート,,,[],False,14,184,0,Tue Apr 07 16:35:02 +0000 2020,880,,,False,False,43,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1248135510804971522/ZCLb0O5T_normal.jpg,https://pbs.twimg.com/profile_images/1248135510804971522/ZCLb0O5T_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,Tue Jun 02 14:43:33 +0000 2020,1267829210799763460,1267829210799763460,"高畑充希が誹謗中傷を生み出す#メディアの捏造にも言及「言葉でグ ...
リンク：https://t.co/Ts9s3wy46W
タ　グ：#メディア #2020年06月02日01時20分 #Twitt #メディア #捏造 #言及 #言葉 #誹謗中傷 #高畑充希",False,"[0, 129]","<a href=""http://yoshiki.co"" rel=""nofollow"">yoshikibot2</a>",,,,,,,,,,False,0,0,False,False,False,ja,"[{'text': 'メディア', 'indices': [68, 73]}, {'text': '2020年06月02日01時20分', 'indices': [74, 92]}, {'text': 'Twitt', 'indices': [93, 99]}, {'text': 'メディア', 'indices': [100, 105]}, {'text': '捏造', 'indices': [106, 109]}, {'text': '言及', 'indices': [110, 113]}, {'text': '言葉', 'indices': [114, 117]}, {'text': '誹謗中傷', 'indices': [118, 123]}, {'text': '高畑充希', 'indices': [124, 129]}]",[],[],"[{'url': 'https://t.co/Ts9s3wy46W', 'expanded_url': 'https://media.johocloud.net/2020/06/01/23023/', 'display_url': 'media.johocloud.net/2020/06/01/230…', 'indices': [40, 63]}]",ja,recent,876794243443859456,876794243443859456,Tweets,yoshiki7111,,,,,[],False,11840,3,10,Mon Jun 19 13:30:12 +0000 2017,1,,,False,False,555716,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1129115766450614273/qs2TzHm1_normal.png,https://pbs.twimg.com/profile_images/1129115766450614273/qs2TzHm1_normal.png,https://pbs.twimg.com/profile_banners/876794243443859456/1549589934,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,Tue Jun 02 14:43:22 +0000 2020,1267829163110490114,1267829163110490114,"@0323_pad 今も尚 リプには誹謗中傷が散見されますものね
やりすぎですね...

見ていて情けない...",False,"[10, 56]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2678186422986875e+18,1267818642298687490,1.0952991743361024e+18,1095299174336102400,0323_pad,,,,,False,0,0,False,False,,ja,[],[],"[{'screen_name': '0323_pad', 'name': '̰コ̰ン̰ち̰ゃ̰ん̰ ≒𝓴𝓸𝓽𝓽𝓸', 'id': 1095299174336102400, 'id_str': '1095299174336102400', 'indices': [0, 9]}]",[],ja,recent,1150037859564261376,1150037859564261376,みりん風調味料@チョココロネ教(創始者with枝豆),penguin_rimirin,南東北のド田舎,〜チョココロネ教に入ろうヽ(‘ ∇‘ )ノ〜 りみりん・つーちゃん推し😋 ヘッダーも作ってくれた捗々しき人→@sorbet80422897 共同創始者な枝豆さん♪→@Shun96maru 素数さん→@fukusosu_2nd,https://t.co/WK8xaMTNyC,"[{'url': 'https://t.co/WK8xaMTNyC', 'expanded_url': 'https://ameblo.jp/chococorone-religion/entry-12546248348.html', 'display_url': 'ameblo.jp/chococorone-re…', 'indices': [0, 23]}]",[],False,500,668,7,Sat Jul 13 13:42:47 +0000 2019,6777,,,True,False,4072,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1243915323859845120/Z47uDksh_normal.jpg,https://pbs.twimg.com/profile_images/1243915323859845120/Z47uDksh_normal.jpg,https://pbs.twimg.com/profile_banners/1150037859564261376/1577810587,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,Tue Jun 02 14:43:12 +0000 2020,1267829121175846920,1267829121175846920,"@vgsejojvega 番組の活動されている公式垢を見たことがないので教えていただけると有難いです☺️教えてくだされば彼女へのリプは削除します。

また、もう一度言いますが誹謗中傷の意味は調べた方がいいですよ。",False,"[13, 106]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2678279487126364e+18,1267827948712636416,1.1830589267926548e+18,1183058926792654848,vgsejojvega,,,,,False,0,0,False,False,,ja,[],[],"[{'screen_name': 'vgsejojvega', 'name': 'YUME', 'id': 1183058926792654848, 'id_str': '1183058926792654848', 'indices': [0, 12]}]",[],ja,recent,1237282357633114112,1237282357633114112,xxx.,xxx54237008,,,,,[],False,1,0,0,Tue Mar 10 07:41:35 +0000 2020,0,,,False,False,15,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1267810755534917634/lGbEOfTq_normal.jpg,https://pbs.twimg.com/profile_images/1267810755534917634/lGbEOfTq_normal.jpg,https://pbs.twimg.com/profile_banners/1237282357633114112/1588174378,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Tue Jun 02 14:43:11 +0000 2020,1267829116570460163,1267829116570460163,"@Taro_22_33 ""ネトウヨ勢力""の言葉自体が人を誹謗中傷しています。

　""ネトウヨ勢力""の初めはその様な根暗なイメージでしたが、今ではSNSなどは普通に存在する道具で、個人の発信力を強くするものです。
　そして、マスコミによる偏向報道に対抗するものです。

　民主主義を進める強い道具と思います。",False,"[12, 153]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.267801248264147e+18,1267801248264146945,387626213.0,387626213,Taro_22_33,,,,,False,0,0,False,False,,ja,[],[],"[{'screen_name': 'Taro_22_33', 'name': '太朗★#さよなら安倍政権', 'id': 387626213, 'id_str': '387626213', 'indices': [0, 11]}]",[],ja,recent,1173900510077706240,1173900510077706240,稽古,SwivM8ZMUd7pndF,,,,,[],False,10,1,0,Tue Sep 17 10:04:59 +0000 2019,719,,,False,False,1240,,False,False,False,F5F8FA,,,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,True,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,Tue Jun 02 14:43:07 +0000 2020,1267829101454192646,1267829101454192646,受けた誹謗中傷、改変DMなどなどについては大体データ残してあるので、まとめ次第しっかりと対処しようと思っているぞ☝️,False,"[0, 58]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,3,False,False,,ja,[],[],[],[],ja,recent,1252942294656839681,1252942294656839681,小便K,Lazy_GaiG,たまにガブリアス使い,行く。,,,[],False,164,175,5,Wed Apr 22 12:49:00 +0000 2020,3310,,,False,False,3462,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1266776955782754305/OG8otr-d_normal.jpg,https://pbs.twimg.com/profile_images/1266776955782754305/OG8otr-d_normal.jpg,https://pbs.twimg.com/profile_banners/1252942294656839681/1590918589,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,Tue Jun 02 14:43:06 +0000 2020,1267829098442665986,1267829098442665986,"@mirei328 だよね^_^
あと名前変えた？なんかカタカナが入ってたような……
ゴリラ美玲？(誹謗中傷)",False,"[10, 55]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2675144791362232e+18,1267514479136223232,1.1238371300469391e+18,1123837130046939136,mirei328,,,,,False,0,0,False,False,,ja,[],[],"[{'screen_name': 'mirei328', 'name': '雨宮美玲', 'id': 1123837130046939136, 'id_str': '1123837130046939136', 'indices': [0, 9]}]",[],ja,recent,1105715817411276801,1105715817411276801,もんじゅ,12monju,,将棋、囲碁、チェス、剣道、音ゲーが好きです。剣道二段、 棋力は囲碁クエスト3級、将棋ウォーズ初段。 三間飛車を愛してます。実は将棋アカじゃなくて趣味アカです。,,,[],False,710,1124,7,Wed Mar 13 06:22:48 +0000 2019,20143,,,False,False,3913,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1244901056640724993/pJWedOMc_normal.jpg,https://pbs.twimg.com/profile_images/1244901056640724993/pJWedOMc_normal.jpg,https://pbs.twimg.com/profile_banners/1105715817411276801/1553878647,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,Tue Jun 02 14:43:06 +0000 2020,1267829096974708736,1267829096974708736,"これを言うのが1番最初でしょ、女性のインスタに流れた後に誹謗中傷だけはやめようねっておかしくないかw
コメント欄荒れた後にこう言ってるとか計画的過ぎでしょw
ゆりにゃの為を思ってしてくれてる人たちは木村花ちゃんのリプにいた人と同じ事してるよ。 https://t.co/1iJOnAs8Ob",False,"[0, 121]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,False,ja,[],[],[],[],ja,recent,1213910931291295744,1213910931291295744,酒飲み,Jod06wSlN542cdy,,酒飲んでる時しかinしません,,,[],False,18,20,0,Sun Jan 05 19:51:52 +0000 2020,180,,,False,False,327,,False,False,False,F5F8FA,,,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://pbs.twimg.com/profile_banners/1213910931291295744/1580410061,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,True,False,False,False,none,"[{'id': 1267829092956561408, 'id_str': '1267829092956561408', 'indices': [122, 145], 'media_url': 'http://pbs.twimg.com/media/EZg718GU4AAALcv.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EZg718GU4AAALcv.jpg', 'url': 'https://t.co/1iJOnAs8Ob', 'display_url': 'pic.twitter.com/1iJOnAs8Ob', 'expanded_url': 'https://twitter.com/Jod06wSlN542cdy/status/1267829096974708736/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 750, 'h': 421, 'resize': 'fit'}, 'small': {'w': 680, 'h': 382, 'resize': 'fit'}, 'medium': {'w': 750, 'h': 421, 'resize': 'fit'}}}]","[{'id': 1267829092956561408, 'id_str': '1267829092956561408', 'indices': [122, 145], 'media_url': 'http://pbs.twimg.com/media/EZg718GU4AAALcv.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EZg718GU4AAALcv.jpg', 'url': 'https://t.co/1iJOnAs8Ob', 'display_url': 'pic.twitter.com/1iJOnAs8Ob', 'expanded_url': 'https://twitter.com/Jod06wSlN542cdy/status/1267829096974708736/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 750, 'h': 421, 'resize': 'fit'}, 'small': {'w': 680, 'h': 382, 'resize': 'fit'}, 'medium': {'w': 750, 'h': 421, 'resize': 'fit'}}}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
